public_product_id,marketplace,brand_group,category_group,metric,metric_label,previous_value,current_value,abs_variance,pct_variance,contribution_share_pct,movement
P0024,Amazon,AR,Skin Care,promotion_pct_of_gross,Promotion % of Gross,5.2,3.3,-1.9,-36.54,0.2,Improvement
P0024,Flipkart,AR,Skin Care,promotion_pct_of_gross,Promotion % of Gross,4.1,2.6,-1.5,-36.59,0.1,Improvement
P0024,JioMart,AR,Skin Care,promotion_pct_of_gross,Promotion % of Gross,1.8,5.2,3.4,188.89,0.3,Deterioration
P0024,Meesho,AR,Skin Care,promotion_pct_of_gross,Promotion % of Gross,5.0,2.9,-2.1,-42.0,0.2,Improvement
P0024,Website,AR,Skin Care,promotion_pct_of_gross,Promotion % of Gross,2.7,5.2,2.5,92.59,0.2,Deterioration
P0029,Amazon,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.3,3.4,0.1,3.03,0.0,Deterioration
P0029,Flipkart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,1.8,3.6,1.8,100.0,0.2,Deterioration
P0029,JioMart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,2.8,2.3,-0.5,-17.86,0.0,Improvement
P0029,Meesho,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.9,4.2,0.3,7.69,0.0,Deterioration
P0029,Website,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,5.3,0.0,-5.3,-100.0,0.5,Improvement
P0034,Amazon,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.2,4.5,0.3,7.14,0.0,Deterioration
P0034,Flipkart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.1,7.2,3.1,75.61,0.3,Deterioration
P0034,JioMart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.8,4.9,1.1,28.95,0.1,Deterioration
P0034,Meesho,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,5.4,4.6,-0.8,-14.81,0.1,Improvement
P0034,Website,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,7.7,5.3,-2.4,-31.17,0.2,Improvement
P0039,Amazon,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.6,2.8,-1.8,-39.13,0.2,Improvement
P0039,Flipkart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.2,5.0,1.8,56.25,0.2,Deterioration
P0039,JioMart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.1,2.7,-1.4,-34.15,0.1,Improvement
P0039,Meesho,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.7,3.3,-1.4,-29.79,0.1,Improvement
P0039,Website,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,2.6,4.0,1.4,53.85,0.1,Deterioration
P0041,Amazon,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.6,5.4,0.8,17.39,0.1,Deterioration
P0041,Flipkart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.6,5.6,2.0,55.56,0.2,Deterioration
P0041,JioMart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.7,3.9,-0.8,-17.02,0.1,Improvement
P0041,Meesho,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,2.2,4.5,2.3,104.55,0.2,Deterioration
P0041,Website,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.8,3.2,-0.6,-15.79,0.1,Improvement
P0042,Amazon,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.4,4.7,1.3,38.24,0.1,Deterioration
P0042,Flipkart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.9,4.6,0.7,17.95,0.1,Deterioration
P0042,JioMart,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,2.9,7.1,4.2,144.83,0.4,Deterioration
P0042,Meesho,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.4,1.9,-2.5,-56.82,0.2,Improvement
P0042,Website,Axe,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.5,3.3,-0.2,-5.71,0.0,Improvement
P0082,Amazon,Biore,Skin Care,promotion_pct_of_gross,Promotion % of Gross,5.4,3.3,-2.1,-38.89,0.2,Improvement
P0082,Flipkart,Biore,Skin Care,promotion_pct_of_gross,Promotion % of Gross,6.8,5.4,-1.4,-20.59,0.1,Improvement
P0082,JioMart,Biore,Skin Care,promotion_pct_of_gross,Promotion % of Gross,5.3,3.9,-1.4,-26.42,0.1,Improvement
P0082,Meesho,Biore,Skin Care,promotion_pct_of_gross,Promotion % of Gross,6.1,5.8,-0.3,-4.92,0.0,Improvement
P0082,Website,Biore,Skin Care,promotion_pct_of_gross,Promotion % of Gross,7.2,7.2,0.0,0.0,0.0,No Change
P0156,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.5,4.9,-0.6,-10.91,0.1,Improvement
P0156,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.9,4.6,0.7,17.95,0.1,Deterioration
P0156,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,1.0,3.4,2.4,240.0,0.2,Deterioration
P0156,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.7,4.4,-0.3,-6.38,0.0,Improvement
P0156,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.8,1.4,-3.4,-70.83,0.3,Improvement
P0168,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.2,5.5,2.3,71.87,0.2,Deterioration
P0168,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.3,3.7,0.4,12.12,0.0,Deterioration
P0168,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.1,3.9,0.8,25.81,0.1,Deterioration
P0168,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.0,4.2,0.2,5.0,0.0,Deterioration
P0168,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.8,3.0,-2.8,-48.28,0.3,Improvement
P0170,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.5,3.2,-0.3,-8.57,0.0,Improvement
P0170,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.6,3.0,-2.6,-46.43,0.2,Improvement
P0170,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.3,3.1,-0.2,-6.06,0.0,Improvement
P0170,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.2,5.5,2.3,71.87,0.2,Deterioration
P0170,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.7,5.5,2.8,103.7,0.3,Deterioration
P0172,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.8,4.2,-0.6,-12.5,0.1,Improvement
P0172,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.6,5.1,0.5,10.87,0.0,Deterioration
P0172,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.5,3.0,0.5,20.0,0.0,Deterioration
P0172,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,6.4,2.7,-3.7,-57.81,0.3,Improvement
P0172,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.6,5.2,1.6,44.44,0.1,Deterioration
P0175,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.1,4.8,0.7,17.07,0.1,Deterioration
P0175,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.7,4.5,-0.2,-4.26,0.0,Improvement
P0175,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.0,3.7,-0.3,-7.5,0.0,Improvement
P0175,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.0,3.4,-1.6,-32.0,0.1,Improvement
P0175,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,1.1,2.6,1.5,136.36,0.1,Deterioration
P0178,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.0,4.8,0.8,20.0,0.1,Deterioration
P0178,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.5,3.2,-0.3,-8.57,0.0,Improvement
P0178,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,6.6,1.6,-5.0,-75.76,0.5,Improvement
P0178,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.4,5.2,1.8,52.94,0.2,Deterioration
P0178,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,1.9,4.2,2.3,121.05,0.2,Deterioration
P0212,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.0,4.6,0.6,15.0,0.1,Deterioration
P0212,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.6,5.8,0.2,3.57,0.0,Deterioration
P0212,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.4,5.4,0.0,0.0,0.0,No Change
P0212,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.3,2.6,-1.7,-39.53,0.2,Improvement
P0212,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.9,4.1,0.2,5.13,0.0,Deterioration
P0218,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.6,4.1,-0.5,-10.87,0.0,Improvement
P0218,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.2,5.2,2.0,62.5,0.2,Deterioration
P0218,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.1,2.8,-1.3,-31.71,0.1,Improvement
P0218,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.4,3.4,-1.0,-22.73,0.1,Improvement
P0218,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.6,2.9,-0.7,-19.44,0.1,Improvement
P0225,Amazon,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.7,3.2,0.5,18.52,0.0,Deterioration
P0225,Flipkart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.4,6.3,0.9,16.67,0.1,Deterioration
P0225,JioMart,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.6,5.3,2.7,103.85,0.3,Deterioration
P0225,Meesho,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.5,5.3,1.8,51.43,0.2,Deterioration
P0225,Website,Colgate,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.3,5.8,1.5,34.88,0.1,Deterioration
P0230,Amazon,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.3,3.4,0.1,3.03,0.0,Deterioration
P0230,Flipkart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.9,3.6,-0.3,-7.69,0.0,Improvement
P0230,JioMart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.0,6.1,3.1,103.33,0.3,Deterioration
P0230,Meesho,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,6.0,8.0,2.0,33.33,0.2,Deterioration
P0230,Website,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,5.2,4.4,-0.8,-15.38,0.1,Improvement
P0233,Amazon,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,4.6,3.2,-1.4,-30.43,0.1,Improvement
P0233,Flipkart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.3,2.6,-0.7,-21.21,0.1,Improvement
P0233,JioMart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.3,4.7,1.4,42.42,0.1,Deterioration
P0233,Meesho,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,4.2,5.9,1.7,40.48,0.2,Deterioration
P0233,Website,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,5.3,3.3,-2.0,-37.74,0.2,Improvement
P0235,Amazon,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,4.3,4.1,-0.2,-4.65,0.0,Improvement
P0235,Flipkart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.1,3.7,0.6,19.35,0.1,Deterioration
P0235,JioMart,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,3.3,0.9,-2.4,-72.73,0.2,Improvement
P0235,Meesho,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,4.3,4.8,0.5,11.63,0.0,Deterioration
P0235,Website,Counterpain,Health & Wellness,promotion_pct_of_gross,Promotion % of Gross,7.2,4.6,-2.6,-36.11,0.2,Improvement
P0246,Amazon,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.7,3.1,-0.6,-16.22,0.1,Improvement
P0246,Flipkart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.1,5.6,1.5,36.59,0.1,Deterioration
P0246,JioMart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.2,4.2,0.0,0.0,0.0,No Change
P0246,Meesho,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.6,4.4,0.8,22.22,0.1,Deterioration
P0246,Website,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.3,5.8,1.5,34.88,0.1,Deterioration
P0252,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.2,3.3,-0.9,-21.43,0.1,Improvement
P0252,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.6,3.7,0.1,2.78,0.0,Deterioration
P0252,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.3,2.6,-2.7,-50.94,0.3,Improvement
P0252,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.4,2.6,-1.8,-40.91,0.2,Improvement
P0252,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.3,2.1,-1.2,-36.36,0.1,Improvement
P0253,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.9,3.1,-0.8,-20.51,0.1,Improvement
P0253,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.6,1.8,-0.8,-30.77,0.1,Improvement
P0253,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.3,3.1,-2.2,-41.51,0.2,Improvement
P0253,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.1,1.6,-1.5,-48.39,0.1,Improvement
P0253,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,0.0,1.4,1.4,,0.1,Deterioration
P0257,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.2,3.4,-0.8,-19.05,0.1,Improvement
P0257,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.2,5.3,0.1,1.92,0.0,Deterioration
P0257,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.0,1.2,-1.8,-60.0,0.2,Improvement
P0257,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.2,4.7,1.5,46.88,0.1,Deterioration
P0257,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.9,5.0,-0.9,-15.25,0.1,Improvement
P0259,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.0,3.6,-0.4,-10.0,0.0,Improvement
P0259,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.7,2.3,-2.4,-51.06,0.2,Improvement
P0259,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.5,4.4,0.9,25.71,0.1,Deterioration
P0259,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.4,5.8,1.4,31.82,0.1,Deterioration
P0259,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.6,4.6,2.0,76.92,0.2,Deterioration
P0260,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.5,4.6,2.1,84.0,0.2,Deterioration
P0260,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.2,3.1,-0.1,-3.13,0.0,Improvement
P0260,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.7,5.3,-0.4,-7.02,0.0,Improvement
P0260,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.7,5.2,1.5,40.54,0.1,Deterioration
P0260,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,9.3,5.1,-4.2,-45.16,0.4,Improvement
P0261,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.6,5.9,2.3,63.89,0.2,Deterioration
P0261,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.7,4.6,0.9,24.32,0.1,Deterioration
P0261,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.7,6.2,1.5,31.91,0.1,Deterioration
P0261,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.6,3.1,0.5,19.23,0.0,Deterioration
P0261,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.9,5.4,2.5,86.21,0.2,Deterioration
P0262,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.8,4.2,0.4,10.53,0.0,Deterioration
P0262,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.6,4.8,0.2,4.35,0.0,Deterioration
P0262,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.6,6.7,1.1,19.64,0.1,Deterioration
P0262,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,1.6,3.7,2.1,131.25,0.2,Deterioration
P0262,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.8,0.9,-2.9,-76.32,0.3,Improvement
P0263,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.7,3.6,0.9,33.33,0.1,Deterioration
P0263,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.9,4.6,1.7,58.62,0.2,Deterioration
P0263,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,1.6,4.3,2.7,168.75,0.3,Deterioration
P0263,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.0,3.5,-0.5,-12.5,0.0,Improvement
P0263,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.2,3.7,0.5,15.62,0.0,Deterioration
P0264,Amazon,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.5,3.0,-1.5,-33.33,0.1,Improvement
P0264,Flipkart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,2.3,2.6,0.3,13.04,0.0,Deterioration
P0264,JioMart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.1,4.6,1.5,48.39,0.1,Deterioration
P0264,Meesho,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.8,3.4,-0.4,-10.53,0.0,Improvement
P0264,Website,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.8,5.1,1.3,34.21,0.1,Deterioration
P0270,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.1,3.2,-0.9,-21.95,0.1,Improvement
P0270,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.7,5.7,3.0,111.11,0.3,Deterioration
P0270,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.4,5.2,-0.2,-3.7,0.0,Improvement
P0270,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.9,6.3,0.4,6.78,0.0,Deterioration
P0270,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,6.2,0.9,-5.3,-85.48,0.5,Improvement
P0271,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.0,3.8,-0.2,-5.0,0.0,Improvement
P0271,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.5,5.2,2.7,108.0,0.3,Deterioration
P0271,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.3,6.1,3.8,165.22,0.4,Deterioration
P0271,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.9,4.1,-0.8,-16.33,0.1,Improvement
P0271,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,2.6,5.6,3.0,115.38,0.3,Deterioration
P0278,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.0,5.4,1.4,35.0,0.1,Deterioration
P0278,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,7.2,4.3,-2.9,-40.28,0.3,Improvement
P0278,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.3,5.6,2.3,69.7,0.2,Deterioration
P0278,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,1.6,2.8,1.2,75.0,0.1,Deterioration
P0278,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.3,3.9,0.6,18.18,0.1,Deterioration
P0279,Amazon,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,3.3,4.1,0.8,24.24,0.1,Deterioration
P0279,Flipkart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.4,4.7,0.3,6.82,0.0,Deterioration
P0279,JioMart,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,6.6,3.2,-3.4,-51.52,0.3,Improvement
P0279,Meesho,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.4,2.3,-2.1,-47.73,0.2,Improvement
P0279,Website,Dove,Body Care,promotion_pct_of_gross,Promotion % of Gross,4.2,1.2,-3.0,-71.43,0.3,Improvement
P0308,Amazon,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.9,3.5,-0.4,-10.26,0.0,Improvement
P0308,Flipkart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.2,4.6,1.4,43.75,0.1,Deterioration
P0308,JioMart,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.4,5.0,1.6,47.06,0.1,Deterioration
P0308,Meesho,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.1,3.5,0.4,12.9,0.0,Deterioration
P0308,Website,Dove,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.5,5.2,1.7,48.57,0.2,Deterioration
P0342,Amazon,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.4,3.4,0.0,0.0,0.0,No Change
P0342,Flipkart,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.9,5.7,-0.2,-3.39,0.0,Improvement
P0342,JioMart,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.4,3.2,-1.2,-27.27,0.1,Improvement
P0342,Meesho,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,0.9,4.5,3.6,400.0,0.3,Deterioration
P0342,Website,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.8,2.5,-1.3,-34.21,0.1,Improvement
P0343,Amazon,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,4.1,4.8,0.7,17.07,0.1,Deterioration
P0343,Flipkart,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.1,4.3,1.2,38.71,0.1,Deterioration
P0343,JioMart,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,5.9,5.8,-0.1,-1.69,0.0,Improvement
P0343,Meesho,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,3.1,2.7,-0.4,-12.9,0.0,Improvement
P0343,Website,Fino,Hair Care,promotion_pct_of_gross,Promotion % of Gross,10.0,4.2,-5.8,-58.0,0.5,Improvement
P0427,Amazon,Kaowmanee,Skin Care,promotion_pct_of_gross,Promotion % of Gross,5.4,4.3,-1.1,-20.37,0.1,Improvement
P0427,Flipkart,Kaowmanee,Skin Care,promotion_pct_of_gross,Promotion % of Gross,4.7,2.1,-2.6,-55.32,0.2,Improvement
P0427,JioMart,Kaowmanee,Skin Care,promotion_pct_of_gross,Promotion % of Gross,3.2,2.2,-1.0,-31.25,0.1,Improvement
P0427,Meesho,Kaowmanee,Skin Care,promotion_pct_of_gross,Promotion % of Gross,3.4,2.8,-0.6,-17.65,0.1,Improvement
P0427,Website,Kaowmanee,Skin Care,promotion_pct_of_gross,Promotion % of Gross,3.6,4.3,0.7,19.44,0.1,Deterioration
P0437,Amazon,L'Oreal Paris,Skin Care,promotion_pct_of_gross,Promotion % of Gross,4.6,2.9,-1.7,-36.96,0.2,Improvement
P0437,Flipkart,L'Oreal Paris,Skin Care,promotion_pct_of_gross,Promotion % of Gross,2.8,2.7,-0.1,-3.57,0.0,Improvement
P0437,JioMart,L'Oreal Paris,Skin Care,promotion_pct_of_gross,Promotion % of Gross,6.0,5.5,-0.5,-8.33,0.0,Improvement
P0437,Meesho,L'Oreal Paris,Skin Care,promotion_pct_of_gross,Promotion % of Gross,0.0,4.6,4.6,,0.4,Deterioration
P0437,Website,L'Oreal Paris,Skin Care,promotion_pct_of_gross,Promotion % of Gross,3.7,1.2,-2.5,-67.57,0.2,Improvement
P0475,Amazon,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.5,3.9,0.4,11.43,0.0,Deterioration
P0475,Flipkart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.3,4.7,0.4,9.3,0.0,Deterioration
P0475,JioMart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.3,3.2,0.9,39.13,0.1,Deterioration
P0475,Meesho,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.5,4.0,-0.5,-11.11,0.0,Improvement
P0475,Website,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.4,4.7,0.3,6.82,0.0,Deterioration
P0476,Amazon,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.6,3.3,-1.3,-28.26,0.1,Improvement
P0476,Flipkart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,2.6,3.7,1.1,42.31,0.1,Deterioration
P0476,JioMart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.2,4.4,0.2,4.76,0.0,Deterioration
P0476,Meesho,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.3,3.7,0.4,12.12,0.0,Deterioration
P0476,Website,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.7,3.7,0.0,0.0,0.0,No Change
P0488,Amazon,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,4.8,3.7,-1.1,-22.92,0.1,Improvement
P0488,Flipkart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,5.5,3.1,-2.4,-43.64,0.2,Improvement
P0488,JioMart,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.4,5.3,1.9,55.88,0.2,Deterioration
P0488,Meesho,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.9,4.5,0.6,15.38,0.1,Deterioration
P0488,Website,Listerine,Oral Care,promotion_pct_of_gross,Promotion % of Gross,3.4,4.2,0.8,23.53,0.1,Deterioration
